timestamp	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-09T21:14:22.637980+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	4	81	0.375	215.9	
2026-05-09T21:14:23.626834+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	0	117	0.485	241.3	
2026-05-09T21:14:24.126401+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	1	117	0.479	244.4	
2026-05-09T21:14:24.627197+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	2	117	0.481	243.3	
2026-05-09T21:14:25.095375+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	3	117	0.447	261.6	
2026-05-09T21:14:25.602958+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	4	117	0.487	240.2	
2026-05-09T21:14:26.588099+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	0	116	0.48	241.8	
2026-05-09T21:14:27.071785+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	1	116	0.465	249.6	
2026-05-09T21:14:27.678985+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	2	116	0.587	197.7	
2026-05-09T21:14:28.219666+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	3	116	0.521	222.8	
2026-05-09T21:14:28.744166+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	4	116	0.505	229.7	
2026-05-09T21:14:30.129712+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	0	143	0.661	216.4	
2026-05-09T21:14:30.776348+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	1	143	0.625	228.9	
2026-05-09T21:14:31.450091+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	2	143	0.655	218.5	
2026-05-09T21:14:32.096547+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	3	143	0.626	228.3	
2026-05-09T21:14:32.708975+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	4	143	0.592	241.6	
